username,name,email,password,gender,marriage,income_prospect,asset_level,income_level,finance_type,product_list
user_1485,User 1485,user1485@example.com,password1485,male,single,decreasing,below_10m,100m_to_300m,saver,"{""deposits"": [73, 11, 37, 5], ""savings"": []}"
user_1486,User 1486,user1486@example.com,password1486,male,married,stable_increase,above_1b,below_30m,spender,"{""deposits"": [], ""savings"": []}"
user_1487,User 1487,user1487@example.com,password1487,female,single,decreasing,below_10m,100m_to_300m,planner,"{""deposits"": [85, 99, 80, 88], ""savings"": []}"
user_1488,User 1488,user1488@example.com,password1488,male,single,unstable,100m_to_500m,100m_to_300m,saver,"{""deposits"": [27, 82, 86, 15], ""savings"": [103]}"
user_1489,User 1489,user1489@example.com,password1489,female,married,decreasing,100m_to_500m,100m_to_300m,spender,"{""deposits"": [70, 33, 19, 38], ""savings"": [116]}"
user_1490,User 1490,user1490@example.com,password1490,female,married,stable_increase,above_1b,30m_to_50m,planner,"{""deposits"": [22, 40], ""savings"": [173, 179]}"
user_1491,User 1491,user1491@example.com,password1491,male,married,decreasing,100m_to_500m,above_300m,investor,"{""deposits"": [14], ""savings"": [159]}"
user_1492,User 1492,user1492@example.com,password1492,female,single,unstable,100m_to_500m,below_30m,spender,"{""deposits"": [5], ""savings"": [142]}"
user_1493,User 1493,user1493@example.com,password1493,female,single,stable_increase,500m_to_1b,below_30m,spender,"{""deposits"": [12, 61, 91, 99], ""savings"": []}"
user_1494,User 1494,user1494@example.com,password1494,male,single,decreasing,10m_to_50m,50m_to_70m,spender,"{""deposits"": [], ""savings"": [105, 164]}"
user_1495,User 1495,user1495@example.com,password1495,female,married,decreasing,above_1b,100m_to_300m,saver,"{""deposits"": [], ""savings"": []}"
user_1496,User 1496,user1496@example.com,password1496,male,single,unstable,100m_to_500m,30m_to_50m,saver,"{""deposits"": [], ""savings"": [115]}"
user_1497,User 1497,user1497@example.com,password1497,male,married,unstable,10m_to_50m,below_30m,saver,"{""deposits"": [89], ""savings"": [139]}"
user_1498,User 1498,user1498@example.com,password1498,male,married,unstable,above_1b,above_300m,investor,"{""deposits"": [64, 89, 91, 2], ""savings"": [150, 138, 182]}"
user_1499,User 1499,user1499@example.com,password1499,female,single,stable_increase,500m_to_1b,70m_to_100m,saver,"{""deposits"": [], ""savings"": [141, 133, 109, 192]}"
user_1500,User 1500,user1500@example.com,password1500,male,single,unstable,100m_to_500m,below_30m,spender,"{""deposits"": [34, 52, 8, 89], ""savings"": []}"
user_1501,User 1501,user1501@example.com,password1501,male,married,unstable,100m_to_500m,100m_to_300m,investor,"{""deposits"": [35], ""savings"": [118, 125]}"
user_1502,User 1502,user1502@example.com,password1502,male,single,unstable,500m_to_1b,below_30m,planner,"{""deposits"": [60, 70], ""savings"": [145]}"
user_1503,User 1503,user1503@example.com,password1503,female,single,stable_increase,above_1b,100m_to_300m,investor,"{""deposits"": [45], ""savings"": [122, 174, 186]}"
user_1504,User 1504,user1504@example.com,password1504,male,married,stable_increase,50m_to_100m,70m_to_100m,spender,"{""deposits"": [11], ""savings"": []}"
user_1505,User 1505,user1505@example.com,password1505,male,single,unstable,500m_to_1b,70m_to_100m,saver,"{""deposits"": [43, 10, 24, 7], ""savings"": [154]}"
user_1506,User 1506,user1506@example.com,password1506,male,married,decreasing,50m_to_100m,70m_to_100m,saver,"{""deposits"": [55, 31, 33, 87], ""savings"": [164, 173, 149]}"
user_1507,User 1507,user1507@example.com,password1507,female,single,stable_increase,above_1b,30m_to_50m,planner,"{""deposits"": [], ""savings"": [129, 159, 141]}"
user_1508,User 1508,user1508@example.com,password1508,female,married,stable_increase,50m_to_100m,50m_to_70m,planner,"{""deposits"": [34], ""savings"": [151, 192, 190, 152]}"
user_1509,User 1509,user1509@example.com,password1509,female,single,unstable,50m_to_100m,70m_to_100m,planner,"{""deposits"": [74, 38, 88, 35], ""savings"": [118, 189]}"
user_1510,User 1510,user1510@example.com,password1510,female,single,decreasing,above_1b,70m_to_100m,investor,"{""deposits"": [53, 30, 72, 31], ""savings"": []}"
user_1511,User 1511,user1511@example.com,password1511,female,single,unstable,500m_to_1b,50m_to_70m,spender,"{""deposits"": [56, 63, 21, 6], ""savings"": [172, 102, 135, 149]}"
user_1512,User 1512,user1512@example.com,password1512,male,single,stable_increase,below_10m,70m_to_100m,spender,"{""deposits"": [14, 64], ""savings"": [116]}"
user_1513,User 1513,user1513@example.com,password1513,female,single,decreasing,100m_to_500m,100m_to_300m,saver,"{""deposits"": [9], ""savings"": [132, 150]}"
user_1514,User 1514,user1514@example.com,password1514,male,married,unstable,50m_to_100m,below_30m,saver,"{""deposits"": [17, 68, 54, 34], ""savings"": []}"
user_1515,User 1515,user1515@example.com,password1515,female,single,decreasing,500m_to_1b,30m_to_50m,saver,"{""deposits"": [79, 33], ""savings"": [199, 162, 165, 138]}"
user_1516,User 1516,user1516@example.com,password1516,female,married,stable_increase,500m_to_1b,above_300m,planner,"{""deposits"": [], ""savings"": []}"
user_1517,User 1517,user1517@example.com,password1517,female,married,stable_increase,100m_to_500m,above_300m,saver,"{""deposits"": [69, 78], ""savings"": [134, 137]}"
user_1518,User 1518,user1518@example.com,password1518,female,married,stable_increase,50m_to_100m,70m_to_100m,investor,"{""deposits"": [45, 74], ""savings"": [183]}"
user_1519,User 1519,user1519@example.com,password1519,male,single,unstable,100m_to_500m,70m_to_100m,saver,"{""deposits"": [15, 58], ""savings"": [162, 123, 165]}"
user_1520,User 1520,user1520@example.com,password1520,female,married,decreasing,100m_to_500m,50m_to_70m,spender,"{""deposits"": [37, 84, 53, 44], ""savings"": []}"
user_1521,User 1521,user1521@example.com,password1521,female,married,stable_increase,500m_to_1b,50m_to_70m,planner,"{""deposits"": [62, 36, 70, 20], ""savings"": [129, 142]}"
user_1522,User 1522,user1522@example.com,password1522,male,married,stable_increase,100m_to_500m,below_30m,planner,"{""deposits"": [77, 30], ""savings"": [126, 151, 114]}"
user_1523,User 1523,user1523@example.com,password1523,female,single,unstable,below_10m,70m_to_100m,planner,"{""deposits"": [44, 98, 79, 41], ""savings"": [196]}"
user_1524,User 1524,user1524@example.com,password1524,female,married,unstable,below_10m,70m_to_100m,saver,"{""deposits"": [], ""savings"": [184]}"
user_1525,User 1525,user1525@example.com,password1525,male,single,decreasing,100m_to_500m,50m_to_70m,planner,"{""deposits"": [34], ""savings"": [103, 130, 144]}"
user_1526,User 1526,user1526@example.com,password1526,male,single,decreasing,below_10m,50m_to_70m,planner,"{""deposits"": [], ""savings"": [144]}"
user_1527,User 1527,user1527@example.com,password1527,male,single,stable_increase,100m_to_500m,100m_to_300m,spender,"{""deposits"": [73], ""savings"": [111, 118, 200, 148]}"
user_1528,User 1528,user1528@example.com,password1528,female,married,unstable,above_1b,below_30m,saver,"{""deposits"": [95, 93], ""savings"": [151, 137, 115, 164]}"
user_1529,User 1529,user1529@example.com,password1529,male,single,decreasing,below_10m,30m_to_50m,planner,"{""deposits"": [], ""savings"": [154, 129]}"
user_1530,User 1530,user1530@example.com,password1530,female,single,unstable,above_1b,below_30m,saver,"{""deposits"": [58, 47, 84, 10], ""savings"": [171, 146, 172, 102]}"
user_1531,User 1531,user1531@example.com,password1531,male,married,decreasing,below_10m,above_300m,investor,"{""deposits"": [25, 47, 21, 40], ""savings"": []}"
user_1532,User 1532,user1532@example.com,password1532,male,married,decreasing,500m_to_1b,70m_to_100m,planner,"{""deposits"": [66, 69, 5, 40], ""savings"": [163, 102, 152]}"
user_1533,User 1533,user1533@example.com,password1533,female,married,unstable,10m_to_50m,70m_to_100m,saver,"{""deposits"": [61], ""savings"": []}"
user_1534,User 1534,user1534@example.com,password1534,female,married,stable_increase,above_1b,70m_to_100m,planner,"{""deposits"": [], ""savings"": [113, 172]}"
user_1535,User 1535,user1535@example.com,password1535,male,married,stable_increase,below_10m,100m_to_300m,spender,"{""deposits"": [75, 53, 31, 54], ""savings"": [121, 169, 107]}"
user_1536,User 1536,user1536@example.com,password1536,female,married,stable_increase,below_10m,below_30m,planner,"{""deposits"": [71, 43, 28, 5], ""savings"": [113, 197]}"
user_1537,User 1537,user1537@example.com,password1537,female,married,stable_increase,10m_to_50m,50m_to_70m,spender,"{""deposits"": [69, 11, 63, 100], ""savings"": [141, 115, 198]}"
user_1538,User 1538,user1538@example.com,password1538,male,single,decreasing,100m_to_500m,below_30m,investor,"{""deposits"": [74, 33, 37, 13], ""savings"": [199, 152]}"
user_1539,User 1539,user1539@example.com,password1539,female,single,stable_increase,100m_to_500m,50m_to_70m,saver,"{""deposits"": [5, 69, 97], ""savings"": []}"
user_1540,User 1540,user1540@example.com,password1540,male,married,unstable,below_10m,70m_to_100m,investor,"{""deposits"": [65], ""savings"": [197, 123, 183]}"
user_1541,User 1541,user1541@example.com,password1541,male,single,decreasing,50m_to_100m,30m_to_50m,saver,"{""deposits"": [], ""savings"": [108, 118, 192]}"
user_1542,User 1542,user1542@example.com,password1542,male,married,unstable,100m_to_500m,30m_to_50m,investor,"{""deposits"": [35, 37, 94], ""savings"": [126]}"
user_1543,User 1543,user1543@example.com,password1543,male,single,decreasing,100m_to_500m,below_30m,planner,"{""deposits"": [], ""savings"": [150, 183, 136, 105]}"
user_1544,User 1544,user1544@example.com,password1544,female,single,unstable,above_1b,30m_to_50m,saver,"{""deposits"": [58, 54, 17, 11], ""savings"": [144, 111, 157]}"
user_1545,User 1545,user1545@example.com,password1545,female,married,unstable,500m_to_1b,100m_to_300m,spender,"{""deposits"": [62], ""savings"": [152, 106]}"
user_1546,User 1546,user1546@example.com,password1546,female,married,decreasing,above_1b,100m_to_300m,planner,"{""deposits"": [33, 74], ""savings"": [187, 117]}"
user_1547,User 1547,user1547@example.com,password1547,female,married,stable_increase,above_1b,below_30m,saver,"{""deposits"": [14, 45], ""savings"": []}"
user_1548,User 1548,user1548@example.com,password1548,female,single,stable_increase,500m_to_1b,30m_to_50m,saver,"{""deposits"": [47], ""savings"": [104, 156, 176]}"
user_1549,User 1549,user1549@example.com,password1549,male,single,stable_increase,500m_to_1b,below_30m,planner,"{""deposits"": [4], ""savings"": []}"
user_1550,User 1550,user1550@example.com,password1550,female,married,stable_increase,50m_to_100m,50m_to_70m,planner,"{""deposits"": [], ""savings"": [178, 109, 114]}"
user_1551,User 1551,user1551@example.com,password1551,female,married,unstable,500m_to_1b,30m_to_50m,spender,"{""deposits"": [], ""savings"": [188, 128]}"
user_1552,User 1552,user1552@example.com,password1552,male,single,decreasing,below_10m,50m_to_70m,investor,"{""deposits"": [79, 2, 11, 58], ""savings"": [173, 185, 141]}"
user_1553,User 1553,user1553@example.com,password1553,male,single,decreasing,10m_to_50m,above_300m,saver,"{""deposits"": [77, 39], ""savings"": [144]}"
user_1554,User 1554,user1554@example.com,password1554,female,married,decreasing,100m_to_500m,30m_to_50m,investor,"{""deposits"": [48, 47, 26], ""savings"": []}"
user_1555,User 1555,user1555@example.com,password1555,male,single,unstable,above_1b,below_30m,saver,"{""deposits"": [], ""savings"": [163]}"
user_1556,User 1556,user1556@example.com,password1556,female,single,decreasing,50m_to_100m,above_300m,planner,"{""deposits"": [45], ""savings"": [146, 178, 198, 164]}"
user_1557,User 1557,user1557@example.com,password1557,female,single,unstable,100m_to_500m,100m_to_300m,planner,"{""deposits"": [99], ""savings"": [174, 193, 135, 191]}"
user_1558,User 1558,user1558@example.com,password1558,male,single,stable_increase,below_10m,100m_to_300m,investor,"{""deposits"": [], ""savings"": [151, 200, 102, 111]}"
user_1559,User 1559,user1559@example.com,password1559,female,single,decreasing,50m_to_100m,below_30m,investor,"{""deposits"": [84, 14, 77], ""savings"": [149, 184]}"
user_1560,User 1560,user1560@example.com,password1560,female,single,unstable,10m_to_50m,above_300m,investor,"{""deposits"": [89], ""savings"": [182]}"
user_1561,User 1561,user1561@example.com,password1561,female,married,decreasing,above_1b,100m_to_300m,investor,"{""deposits"": [], ""savings"": [199]}"
user_1562,User 1562,user1562@example.com,password1562,female,single,decreasing,below_10m,70m_to_100m,saver,"{""deposits"": [13, 80, 14], ""savings"": [120, 165]}"
user_1563,User 1563,user1563@example.com,password1563,male,married,decreasing,below_10m,70m_to_100m,investor,"{""deposits"": [88, 96], ""savings"": []}"
user_1564,User 1564,user1564@example.com,password1564,female,married,stable_increase,500m_to_1b,below_30m,planner,"{""deposits"": [76, 22, 25], ""savings"": [177, 136, 186]}"
user_1565,User 1565,user1565@example.com,password1565,male,married,stable_increase,50m_to_100m,below_30m,investor,"{""deposits"": [], ""savings"": []}"
user_1566,User 1566,user1566@example.com,password1566,male,married,unstable,above_1b,70m_to_100m,spender,"{""deposits"": [], ""savings"": [148, 110, 131, 141]}"
user_1567,User 1567,user1567@example.com,password1567,male,single,decreasing,500m_to_1b,70m_to_100m,spender,"{""deposits"": [], ""savings"": [129]}"
user_1568,User 1568,user1568@example.com,password1568,male,married,decreasing,500m_to_1b,below_30m,investor,"{""deposits"": [], ""savings"": []}"
user_1569,User 1569,user1569@example.com,password1569,male,married,decreasing,500m_to_1b,30m_to_50m,saver,"{""deposits"": [64, 65], ""savings"": []}"
user_1570,User 1570,user1570@example.com,password1570,male,married,decreasing,100m_to_500m,30m_to_50m,spender,"{""deposits"": [47, 8, 64], ""savings"": [172, 107, 200, 181]}"
user_1571,User 1571,user1571@example.com,password1571,male,married,decreasing,100m_to_500m,30m_to_50m,planner,"{""deposits"": [], ""savings"": []}"
user_1572,User 1572,user1572@example.com,password1572,male,single,decreasing,above_1b,70m_to_100m,spender,"{""deposits"": [], ""savings"": [149]}"
user_1573,User 1573,user1573@example.com,password1573,male,single,unstable,100m_to_500m,above_300m,spender,"{""deposits"": [32, 13, 84, 68], ""savings"": []}"
user_1574,User 1574,user1574@example.com,password1574,male,married,unstable,above_1b,above_300m,investor,"{""deposits"": [43], ""savings"": [193, 148, 199, 117]}"
user_1575,User 1575,user1575@example.com,password1575,male,married,decreasing,100m_to_500m,70m_to_100m,saver,"{""deposits"": [18, 9, 95], ""savings"": [102, 152]}"
user_1576,User 1576,user1576@example.com,password1576,male,married,unstable,below_10m,50m_to_70m,spender,"{""deposits"": [22, 5], ""savings"": [104, 188, 130]}"
user_1577,User 1577,user1577@example.com,password1577,female,married,stable_increase,50m_to_100m,70m_to_100m,spender,"{""deposits"": [84], ""savings"": [151, 125]}"
user_1578,User 1578,user1578@example.com,password1578,female,married,stable_increase,above_1b,70m_to_100m,investor,"{""deposits"": [87, 48], ""savings"": [199, 170, 104]}"
user_1579,User 1579,user1579@example.com,password1579,male,single,unstable,50m_to_100m,30m_to_50m,saver,"{""deposits"": [40, 44, 7], ""savings"": [179]}"
user_1580,User 1580,user1580@example.com,password1580,male,single,stable_increase,50m_to_100m,70m_to_100m,saver,"{""deposits"": [], ""savings"": [155, 161, 188, 153]}"
user_1581,User 1581,user1581@example.com,password1581,male,married,decreasing,100m_to_500m,30m_to_50m,investor,"{""deposits"": [61, 11, 76], ""savings"": [120, 148, 147]}"
user_1582,User 1582,user1582@example.com,password1582,female,single,stable_increase,500m_to_1b,70m_to_100m,investor,"{""deposits"": [88, 36, 1, 34], ""savings"": [163, 191]}"
user_1583,User 1583,user1583@example.com,password1583,male,married,stable_increase,10m_to_50m,above_300m,spender,"{""deposits"": [80], ""savings"": [102, 136]}"
